"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of diabetes deaths occurring under 70 years","","2019","Western Pacific Region","Western Pacific Region","Females","","39.03985478","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Yemen","Eastern Mediterranean Region","Total","","61.85785343","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Yemen","Eastern Mediterranean Region","Males","","61.85924373","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Yemen","Eastern Mediterranean Region","Females","","61.85683154","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zambia","African Region","Total","","65.27087273","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zambia","African Region","Males","","72.36060933","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zambia","African Region","Females","","55.47784928","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zimbabwe","African Region","Total","","60.32152236","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zimbabwe","African Region","Males","","70.96114529","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Zimbabwe","African Region","Females","","53.54964322","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","","Global","Total","","8.5","7.3","9.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","","Global","Males","","9","7.2","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","","Global","Females","","8","6.4","9.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Afghanistan","Eastern Mediterranean Region","Total","","11.9","8.1","16.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Afghanistan","Eastern Mediterranean Region","Males","","11.6","6.4","18.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Afghanistan","Eastern Mediterranean Region","Females","","12.2","6.8","18.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","African Region","African Region","Total","","7.1","5.7","8.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","African Region","African Region","Males","","7","5","9.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","African Region","African Region","Females","","7.1","5.2","9.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Albania","European Region","Total","","7.4","4.7","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Albania","European Region","Males","","7.7","3.9","13.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Albania","European Region","Females","","7.1","3.5","12.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Algeria","African Region","Total","","12.4","8.9","16.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Algeria","African Region","Males","","12.3","7.4","18.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Algeria","African Region","Females","","12.6","7.7","18.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Andorra","European Region","Total","","6.9","4.4","10.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Andorra","European Region","Males","","8.1","4.3","13.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Andorra","European Region","Females","","5.8","2.9","9.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Angola","African Region","Total","","8.2","4.8","13.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Angola","African Region","Males","","8.5","3.8","16.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Angola","African Region","Females","","7.8","3.6","15.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Antigua and Barbuda","Region of the Americas","Total","","11.5","7","17.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Antigua and Barbuda","Region of the Americas","Males","","9.9","4.4","17.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Antigua and Barbuda","Region of the Americas","Females","","13","6.3","22.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Argentina","Region of the Americas","Total","","9.7","6.2","13.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Argentina","Region of the Americas","Males","","9.9","5.1","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Argentina","Region of the Americas","Females","","9.5","5.1","15.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Armenia","European Region","Total","","11.5","7.5","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Armenia","European Region","Males","","11","5.9","17.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Armenia","European Region","Females","","12","6.6","19.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Australia","Western Pacific Region","Total","","5.9","4","8.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Australia","Western Pacific Region","Males","","6.8","3.8","10.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Australia","Western Pacific Region","Females","","5","2.9","7.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Austria","European Region","Total","","4.3","2.7","6.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Austria","European Region","Males","","5.4","2.8","9.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Austria","European Region","Females","","3.2","1.6","5.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Azerbaijan","European Region","Total","","12.3","8.2","17.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Azerbaijan","European Region","Males","","11.6","6.2","18.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Azerbaijan","European Region","Females","","13","7.2","20.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahamas","Region of the Americas","Total","","12.5","7.9","18.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahamas","Region of the Americas","Males","","11.2","5.5","18.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahamas","Region of the Americas","Females","","13.7","7.2","22.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahrain","Eastern Mediterranean Region","Total","","11.5","7.8","16.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahrain","Eastern Mediterranean Region","Males","","12","7","18.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bahrain","Eastern Mediterranean Region","Females","","10.6","6.1","16.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bangladesh","South-East Asia Region","Total","","9.8","6.6","13.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bangladesh","South-East Asia Region","Males","","10.3","5.8","15.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Bangladesh","South-East Asia Region","Females","","9.3","5.2","14.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Barbados","Region of the Americas","Total","","12.2","7.7","17.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Barbados","Region of the Americas","Males","","10.5","5.1","17.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Barbados","Region of the Americas","Females","","13.7","7.2","22.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Belarus","European Region","Total","","7.8","4.6","11.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Belarus","European Region","Males","","8","3.7","14.3","",
